Patches,Labels
Arja_patch_Bugs.jar_Commons-Math_328513f3_0_48_MathUtils,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_8e5867ed_0_3_Precision,Overfitting
Arja_patch_Bugs.jar_Commons-Math_f6dd42b4_0_53_BrentSolver,Overfitting
RSRepair_patch_Bugs.jar_Commons-Math_a06a1584_0_25_PolyhedronsSet,Overfitting
RSRepair_patch_Bugs.jar_Commons-Math_596ccd59_0_19_FuzzyKMeansClusterer,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_170_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_5286861d_0_1075_MicroKernelImpl,Overfitting
Arja_patch_Bugs.jar_Commons-Math_2a6c6409_0_55_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Commons-Math_f6dd42b4_0_124_BrentSolver,Overfitting
Arja_patch_Bugs.jar_Accumulo_a64151e6_0_1037_GarbageCollectionAlgorithm,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_95_FuzzyKMeansClusterer,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_22_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_1170_DefaultRevisionStore,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_218_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_86_PolyhedronsSet,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_f6dd42b4_0_259_BrentSolver,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_8_PolyhedronsSet,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_f6dd42b4_0_281_BrentSolver,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_181_PolyhedronsSet,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_55_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Commons-Math_596ccd59_0_103_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Accumulo_a64151e6_0_284_GarbageCollectionAlgorithm,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_172_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Commons-Math_69273dca_0_28_RungeKuttaIntegrator,Overfitting
Arja_patch_Bugs.jar_Flink_45fb6d82_0_1027_AbstractJoinDescriptor,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_f6dd42b4_0_185_BrentSolver,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_a06a1584_0_112_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_24_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Commons-Math_596ccd59_0_11_FuzzyKMeansClusterer,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_f6dd42b4_0_163_BrentSolver,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_597_DefaultRevisionStore,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_520_DefaultRevisionStore,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_123_PolyhedronsSet,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_8e5867ed_0_19_Precision,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_75_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Commons-Math_328513f3_0_52_MathUtils,Overfitting
Arja_patch_Bugs.jar_Commons-Math_328513f3_0_144_MathUtils,Overfitting
Arja_patch_Bugs.jar_Commons-Math_328513f3_0_47_MathUtils,Overfitting
Arja_patch_Bugs.jar_Commons-Math_69273dca_0_64_RungeKuttaIntegrator,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_473_DefaultRevisionStore,Overfitting
Arja_patch_Bugs.jar_Commons-Math_faf99727_0_195_WelzlEncloser,Overfitting
Arja_patch_Bugs.jar_Commons-Math_2a6c6409_0_56_PolyhedronsSet,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_242_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Commons-Math_f6dd42b4_0_22_BrentSolver,Overfitting
RSRepair_patch_Bugs.jar_Commons-Math_a06a1584_0_26_PolyhedronsSet,Overfitting
RSRepair_patch_Bugs.jar_Commons-Math_596ccd59_0_22_FuzzyKMeansClusterer,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_19_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Flink_45fb6d82_0_330_AbstractJoinDescriptor,Overfitting
Arja_patch_Bugs.jar_Accumulo_a64151e6_0_1013_GarbageCollectionAlgorithm,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_120_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_76_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_1023_DefaultRevisionStore,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_faf99727_0_40_WelzlEncloser,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_f6dd42b4_0_44_BrentSolver,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_235_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_5286861d_0_821_MicroKernelImpl,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_27_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_5286861d_0_59_MicroKernelImpl,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_5286861d_0_338_MicroKernelImpl,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_182_PolyhedronsSet,Overfitting
Nopol_patch_Bugs.jar_Flink_32a003d5_7_1_PactCompiler,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_85_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Commons-Math_69273dca_0_13_RungeKuttaIntegrator,Overfitting
Arja_patch_Bugs.jar_Accumulo_a64151e6_0_118_GarbageCollectionAlgorithm,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_8e5867ed_0_16_Precision,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_8_FuzzyKMeansClusterer,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_2a6c6409_0_14_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Commons-Math_328513f3_0_135_MathUtils,Overfitting
Arja_patch_Bugs.jar_Commons-Math_328513f3_0_120_MathUtils,Overfitting
Arja_patch_Bugs.jar_Commons-Math_328513f3_0_23_MathUtils,Overfitting
Arja_patch_Bugs.jar_Commons-Math_596ccd59_0_73_FuzzyKMeansClusterer,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_f6dd42b4_0_149_BrentSolver,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_faf99727_0_135_WelzlEncloser,Overfitting
Arja_patch_Bugs.jar_Commons-Math_faf99727_0_211_WelzlEncloser,Overfitting
Arja_patch_Bugs.jar_Accumulo_a64151e6_0_440_GarbageCollectionAlgorithm,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_f6dd42b4_0_191_BrentSolver,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_754_DefaultRevisionStore,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_139_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Flink_45fb6d82_0_121_AbstractJoinDescriptor,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_80_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_1165_DefaultRevisionStore,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_37_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Commons-Math_faf99727_0_71_WelzlEncloser,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_168_PolyhedronsSet,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_f6dd42b4_0_273_BrentSolver,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_faf99727_0_156_WelzlEncloser,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_267_DefaultRevisionStore,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_40_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Commons-Math_596ccd59_0_116_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_1112_DefaultRevisionStore,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_112_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_5286861d_0_513_MicroKernelImpl,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_9e0c5ad4_0_118_Gamma,Overfitting
Arja_patch_Bugs.jar_Commons-Math_f6dd42b4_0_79_BrentSolver,Overfitting
Arja_patch_Bugs.jar_Accumulo_15476a0d_0_110_MockTable,Overfitting
Arja_patch_Bugs.jar_Commons-Math_f6dd42b4_0_47_BrentSolver,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_5286861d_0_61_MicroKernelImpl,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_202_PolyhedronsSet,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_9e0c5ad4_0_87_Gamma,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_183_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Flink_45fb6d82_0_602_AbstractJoinDescriptor,Overfitting
Arja_patch_Bugs.jar_Commons-Math_f6dd42b4_0_66_BrentSolver,Overfitting
Arja_patch_Bugs.jar_Commons-Math_596ccd59_0_95_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Commons-Math_f6dd42b4_0_58_BrentSolver,Overfitting
Arja_patch_Bugs.jar_Commons-Math_f6dd42b4_0_80_BrentSolver,Overfitting
Arja_patch_Bugs.jar_Commons-Math_faf99727_0_143_WelzlEncloser,Overfitting
Arja_patch_Bugs.jar_Accumulo_b007b22e_0_1172_Combiner,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_4_DefaultRevisionStore,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_84_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Commons-Math_596ccd59_0_130_FuzzyKMeansClusterer,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_66_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_1134_DefaultRevisionStore,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_77_PolyhedronsSet,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_134_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_121_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_188_DefaultRevisionStore,Overfitting
Arja_patch_Bugs.jar_Commons-Math_faf99727_0_188_WelzlEncloser,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_183_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_26_PolyhedronsSet,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_a06a1584_0_110_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Commons-Math_f6dd42b4_0_111_BrentSolver,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_170_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Accumulo_15476a0d_0_925_MockTable,Overfitting
RSRepair_patch_Bugs.jar_Commons-Math_a06a1584_0_27_PolyhedronsSet,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_a06a1584_0_35_PolyhedronsSet,Overfitting
Kali_patch_Bugs.jar_Commons-Math_a06a1584_0_1_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Commons-Math_596ccd59_0_147_FuzzyKMeansClusterer,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_11_FuzzyKMeansClusterer,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_143_FuzzyKMeansClusterer,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_a06a1584_0_97_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Accumulo_a64151e6_0_1326_GarbageCollectionAlgorithm,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_f6dd42b4_0_168_BrentSolver,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_f6dd42b4_0_156_BrentSolver,Overfitting
Kali_patch_Bugs.jar_Accumulo_a64151e6_0_1_GarbageCollectionAlgorithm,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_564_DefaultRevisionStore,Overfitting
Arja_patch_Bugs.jar_Commons-Math_328513f3_0_128_MathUtils,Overfitting
Arja_patch_Bugs.jar_Commons-Math_2a6c6409_0_57_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Accumulo_15476a0d_0_826_MockTable,Overfitting
Arja_patch_Bugs.jar_Commons-Math_faf99727_0_185_WelzlEncloser,Overfitting
Arja_patch_Bugs.jar_Commons-Math_596ccd59_0_55_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_252_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Commons-Math_69273dca_0_35_RungeKuttaIntegrator,Overfitting
Arja_patch_Bugs.jar_Commons-Math_69273dca_0_82_RungeKuttaIntegrator,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_f6dd42b4_0_209_BrentSolver,Overfitting
Arja_patch_Bugs.jar_Accumulo_15476a0d_0_169_MockTable,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_203_PolyhedronsSet,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_f6dd42b4_0_237_BrentSolver,Overfitting
Arja_patch_Bugs.jar_Commons-Math_e2dc384d_0_26_LevenbergMarquardtOptimizer,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_307_DefaultRevisionStore,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_213_FuzzyKMeansClusterer,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_f6dd42b4_0_330_BrentSolver,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_111_DefaultRevisionStore,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_faf99727_0_128_WelzlEncloser,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_f6dd42b4_0_83_BrentSolver,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_9e0c5ad4_0_133_Gamma,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_5286861d_0_1047_MicroKernelImpl,Overfitting
Arja_patch_Bugs.jar_Flink_45fb6d82_0_190_AbstractJoinDescriptor,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_88_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Accumulo_a64151e6_0_775_GarbageCollectionAlgorithm,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_1072_DefaultRevisionStore,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_a06a1584_0_109_PolyhedronsSet,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_264_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_370_DefaultRevisionStore,Overfitting
Arja_patch_Bugs.jar_Accumulo_a64151e6_0_53_GarbageCollectionAlgorithm,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_52_DefaultRevisionStore,Overfitting
Arja_patch_Bugs.jar_Accumulo_a64151e6_0_315_GarbageCollectionAlgorithm,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_1264_DefaultRevisionStore,Overfitting
Arja_patch_Bugs.jar_Commons-Math_2123f780_0_11_Complex,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_8e5867ed_0_4_Precision,Overfitting
Arja_patch_Bugs.jar_Commons-Math_328513f3_0_159_MathUtils,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_9e0c5ad4_0_78_Gamma,Overfitting
Arja_patch_Bugs.jar_Commons-Math_69273dca_0_42_RungeKuttaIntegrator,Overfitting
Arja_patch_Bugs.jar_Accumulo_15476a0d_0_1016_MockTable,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_55_DefaultRevisionStore,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_263_FuzzyKMeansClusterer,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_f6dd42b4_0_351_BrentSolver,Overfitting
Arja_patch_Bugs.jar_Commons-Math_328513f3_0_129_MathUtils,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_872_DefaultRevisionStore,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_38_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Accumulo_a64151e6_0_1115_GarbageCollectionAlgorithm,Overfitting
Arja_patch_Bugs.jar_Commons-Math_faf99727_0_186_WelzlEncloser,Overfitting
RSRepair_patch_Bugs.jar_Commons-Math_a06a1584_0_21_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Commons-Math_69273dca_0_45_RungeKuttaIntegrator,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_a06a1584_0_62_PolyhedronsSet,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_f6dd42b4_0_256_BrentSolver,Overfitting
Arja_patch_Bugs.jar_Commons-Math_cc4ab51e_0_2_BinomialDistribution,Overfitting
Arja_patch_Bugs.jar_Accumulo_15476a0d_0_1115_MockTable,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_127_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_71_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Flink_45fb6d82_0_76_AbstractJoinDescriptor,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_176_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_633_DefaultRevisionStore,Overfitting
Arja_patch_Bugs.jar_Commons-Math_69273dca_0_85_RungeKuttaIntegrator,Overfitting
Arja_patch_Bugs.jar_Commons-Math_e2dc384d_0_31_LevenbergMarquardtOptimizer,Overfitting
Arja_patch_Bugs.jar_Commons-Math_f6dd42b4_0_115_BrentSolver,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_a06a1584_0_116_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Commons-Math_69273dca_0_32_RungeKuttaIntegrator,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_20_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Flink_45fb6d82_0_891_AbstractJoinDescriptor,Overfitting
Arja_patch_Bugs.jar_Commons-Math_596ccd59_0_119_FuzzyKMeansClusterer,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_2a6c6409_0_42_PolyhedronsSet,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_9e0c5ad4_0_56_Gamma,Overfitting
Arja_patch_Bugs.jar_Commons-Math_f6dd42b4_0_62_BrentSolver,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_185_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_82_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Commons-Math_f6dd42b4_0_84_BrentSolver,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_2a6c6409_0_13_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_95_DefaultRevisionStore,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_214_FuzzyKMeansClusterer,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_144_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Commons-Math_faf99727_0_62_WelzlEncloser,Overfitting
Arja_patch_Bugs.jar_Commons-Math_328513f3_0_158_MathUtils,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_16_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Commons-Math_596ccd59_0_140_FuzzyKMeansClusterer,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_faf99727_0_145_WelzlEncloser,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_69273dca_0_2_RungeKuttaIntegrator,Overfitting
Arja_patch_Bugs.jar_Commons-Math_e2dc384d_0_19_LevenbergMarquardtOptimizer,Overfitting
Arja_patch_Bugs.jar_Commons-Math_596ccd59_0_52_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Flink_45fb6d82_0_1043_AbstractJoinDescriptor,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_68_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Commons-Math_f6dd42b4_0_39_BrentSolver,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_39_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Accumulo_a64151e6_0_256_GarbageCollectionAlgorithm,Overfitting
RSRepair_patch_Bugs.jar_Commons-Math_a06a1584_0_38_PolyhedronsSet,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_f6dd42b4_0_61_BrentSolver,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_f6dd42b4_0_137_BrentSolver,Overfitting
Arja_patch_Bugs.jar_Commons-Math_596ccd59_0_92_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_5286861d_0_317_MicroKernelImpl,Overfitting
Arja_patch_Bugs.jar_Accumulo_a64151e6_0_1142_GarbageCollectionAlgorithm,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_983_DefaultRevisionStore,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_a06a1584_0_88_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_254_PolyhedronsSet,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_184_FuzzyKMeansClusterer,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_f6dd42b4_0_233_BrentSolver,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_133_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Commons-Math_cc4ab51e_0_25_BinomialDistribution,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_205_PolyhedronsSet,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_61_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Commons-Math_596ccd59_0_137_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Accumulo_a64151e6_0_497_GarbageCollectionAlgorithm,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_8e5867ed_0_17_Precision,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_115_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Commons-Math_596ccd59_0_111_FuzzyKMeansClusterer,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_47_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_308_DefaultRevisionStore,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_f6dd42b4_0_212_BrentSolver,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_9e0c5ad4_0_28_Gamma,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_83_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Commons-Math_faf99727_0_150_WelzlEncloser,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_70_PolyhedronsSet,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_f6dd42b4_0_40_BrentSolver,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_faf99727_0_88_WelzlEncloser,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_126_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Flink_0cfa43d7_0_569_OutputHandler,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_a06a1584_0_117_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_21_PolyhedronsSet,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_f6dd42b4_0_98_BrentSolver,Overfitting
RSRepair_patch_Bugs.jar_Commons-Math_a06a1584_0_20_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Commons-Math_f6dd42b4_0_18_BrentSolver,Overfitting
Arja_patch_Bugs.jar_Accumulo_a64151e6_0_1093_GarbageCollectionAlgorithm,Overfitting
Arja_patch_Bugs.jar_Accumulo_a64151e6_0_530_GarbageCollectionAlgorithm,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_9e0c5ad4_0_101_Gamma,Overfitting
Arja_patch_Bugs.jar_Accumulo_a64151e6_0_134_GarbageCollectionAlgorithm,Overfitting
Arja_patch_Bugs.jar_Commons-Math_328513f3_0_145_MathUtils,Overfitting
Arja_patch_Bugs.jar_Commons-Math_328513f3_0_46_MathUtils,Overfitting
Arja_patch_Bugs.jar_Commons-Math_328513f3_0_53_MathUtils,Overfitting
Arja_patch_Bugs.jar_Commons-Math_328513f3_0_150_MathUtils,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_1162_DefaultRevisionStore,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_87_FuzzyKMeansClusterer,Overfitting
Kali_patch_Bugs.jar_Accumulo_94c2a31f_0_1_MiniAccumuloCluster,Overfitting
Arja_patch_Bugs.jar_Commons-Math_2a6c6409_0_50_PolyhedronsSet,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_a06a1584_0_89_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_255_PolyhedronsSet,Overfitting
Arja_patch_Bugs.jar_Commons-Math_e2dc384d_0_6_LevenbergMarquardtOptimizer,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_5286861d_0_1108_MicroKernelImpl,Overfitting
Arja_patch_Bugs.jar_Flink_45fb6d82_0_189_AbstractJoinDescriptor,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_285_FuzzyKMeansClusterer,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_232_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_1093_DefaultRevisionStore,Overfitting
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_204_PolyhedronsSet,Overfitting
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_69_FuzzyKMeansClusterer,Overfitting
Arja_patch_Bugs.jar_Commons-Math_2a6c6409_0_49_PolyhedronsSet,Overfitting
