id,label,methodCallWithNullGuard,faultyClassExceptionType,methodCallWithTryCatch,typeOfFaultyStmtAfter1,typeOfFaultyStmtAfter2,typeOfFaultyStmtAfter3,typeOfFaultyStmtBefore1,typeOfFaultyStmtBefore2,typeOfFaultyStmtBefore3,typeOfFaultyStmtParent,hasObjectiveMethodCall,hasInvocationsProneException,inSynchronizedMethod,localVarNotAssigned,localVarNotUsed,similarObjectTypeWithNormalGuard,similarObjectTypeWithNullGuard,typeOfFaultyStmt,fieldNotAssigned,fieldNotUsed,similarPrimitiveTypeWithNormalGuard,similarPrimitiveTypeWithNullGuard,methodThrowsException,objectUsedInAssignment,primitiveUsedInAssignment,methodCallWithNormalGuard
GenProg_patch_Bugs.jar_Commons-Math_8e5867ed_0_12_Precision,1, 0, 0, 0, "Return", "", "", "", "", "", "Method", 0, 0, 0, 0, 0, 0, 0, "Switch", 0, 0, 0, 0, 1, 0, 0, 0
Arja_patch_Bugs.jar_Flink_45fb6d82_0_345_AbstractJoinDescriptor,1, 0, 0, 0, "Return", "", "", "If", "If", "LocalVariable", "Method", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bugs.jar_Accumulo_a64151e6_0_1006_GarbageCollectionAlgorithm,1, 0, 0, 0, "", "", "", "", "", "", "ForEach", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_143_PolyhedronsSet,1, 0, 0, 0, "", "", "", "LocalVariable", "", "", "If", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_578_DefaultRevisionStore,1, 0, 0, 0, "Assignment", "Assignment", "LocalVariable", "", "", "", "Method", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 1, 0, 0, 0
Arja_patch_Bugs.jar_Commons-Math_596ccd59_0_111_FuzzyKMeansClusterer,1, 0, 0, 0, "Return", "", "", "LocalVariable", "LocalVariable", "LocalVariable", "Method", 0, 0, 0, 0, 0, 0, 0, "Do", 0, 0, 0, 0, 1, 0, 0, 0
Arja_patch_Bugs.jar_Accumulo_a64151e6_0_769_GarbageCollectionAlgorithm,1, 0, 0, 0, "While", "LocalVariable", "LocalVariable", "If", "LocalVariable", "", "Method", 0, 0, 0, 0, 0, 0, 0, "While", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bugs.jar_Commons-Math_596ccd59_0_69_FuzzyKMeansClusterer,1, 0, 0, 0, "Return", "", "", "LocalVariable", "LocalVariable", "LocalVariable", "Method", 0, 0, 0, 0, 0, 0, 0, "Do", 0, 0, 0, 0, 1, 0, 0, 0
Arja_patch_Bugs.jar_Commons-Math_596ccd59_0_86_FuzzyKMeansClusterer,1, 0, 0, 0, "Return", "", "", "LocalVariable", "LocalVariable", "LocalVariable", "Method", 0, 0, 0, 0, 0, 0, 0, "Do", 0, 0, 0, 0, 1, 0, 0, 0
Arja_patch_Bugs.jar_Accumulo_b007b22e_0_1196_Combiner,1, 0, 0, 0, "", "", "", "", "", "", "Method", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 1, 0, 0, 0
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_38_FuzzyKMeansClusterer,1, 0, 0, 0, "Invocation", "Invocation", "UnaryOperator", "LocalVariable", "LocalVariable", "LocalVariable", "ForEach", 0, 0, 0, 0, 0, 0, 0, "ForEach", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bugs.jar_Commons-Math_328513f3_0_47_MathUtils,1, 0, 0, 0, "", "", "", "", "", "", "Method", 1, 0, 0, 0, 0, 0, 0, "Try", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_1264_DefaultRevisionStore,1, 0, 0, 0, "Assignment", "Assignment", "LocalVariable", "", "", "", "Method", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 1, 0, 0, 0
Arja_patch_Bugs.jar_Accumulo_15476a0d_0_1015_MockTable,1, 0, 0, 0, "If", "Return", "", "LocalVariable", "", "", "Method", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_275_FuzzyKMeansClusterer,1, 0, 0, 0, "Assignment", "Assignment", "Assignment", "LocalVariable", "Invocation", "", "Method", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 1, 0, 0, 0
Arja_patch_Bugs.jar_Accumulo_a64151e6_0_505_GarbageCollectionAlgorithm,1, 0, 0, 0, "", "", "", "", "", "", "ForEach", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Bugs.jar_Commons-Math_8e5867ed_0_45_Precision,1, 0, 0, 0, "Return", "", "", "", "", "", "Method", 0, 0, 0, 0, 0, 0, 0, "Switch", 0, 0, 0, 0, 1, 0, 0, 0
GenProg_patch_Bugs.jar_Commons-Math_f6dd42b4_0_351_BrentSolver,1, 0, 0, 0, "", "", "", "", "", "", "If", 0, 0, 0, 0, 0, 0, 0, "Return", 0, 0, 0, 0, 1, 0, 0, 0
Arja_patch_Bugs.jar_Flink_45fb6d82_0_742_AbstractJoinDescriptor,1, 0, 0, 0, "Invocation", "Return", "", "LocalVariable", "", "", "Method", 1, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_6_FuzzyKMeansClusterer,1, 0, 0, 0, "Assignment", "", "", "ForEach", "LocalVariable", "LocalVariable", "Method", 0, 0, 0, 0, 0, 0, 0, "Invocation", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_114_PolyhedronsSet,1, 0, 0, 0, "If", "Return", "", "LocalVariable", "If", "If", "Method", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 0, 0, 0, 0
RSRepair_patch_Bugs.jar_Commons-Math_596ccd59_0_23_FuzzyKMeansClusterer,1, 0, 0, 0, "Return", "", "", "LocalVariable", "LocalVariable", "LocalVariable", "Method", 0, 0, 0, 0, 0, 0, 0, "Do", 0, 0, 0, 0, 1, 0, 0, 0
Arja_patch_Bugs.jar_Accumulo_a64151e6_0_440_GarbageCollectionAlgorithm,1, 0, 0, 0, "While", "LocalVariable", "LocalVariable", "If", "LocalVariable", "", "Method", 0, 0, 0, 0, 0, 0, 0, "While", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bugs.jar_Flink_45fb6d82_0_1029_AbstractJoinDescriptor,1, 0, 0, 0, "Return", "", "", "If", "If", "LocalVariable", "Method", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bugs.jar_Commons-Math_596ccd59_0_107_FuzzyKMeansClusterer,1, 0, 0, 0, "Return", "", "", "LocalVariable", "LocalVariable", "LocalVariable", "Method", 0, 0, 0, 0, 0, 0, 0, "Do", 0, 0, 0, 0, 1, 0, 0, 0
RSRepair_patch_Bugs.jar_Commons-Math_a06a1584_0_4_PolyhedronsSet,1, 0, 0, 0, "Return", "", "", "If", "LocalVariable", "If", "Method", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bugs.jar_Commons-Math_328513f3_0_51_MathUtils,1, 0, 0, 0, "", "", "", "", "", "", "Method", 1, 0, 0, 0, 0, 0, 0, "Try", 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Bugs.jar_Commons-Math_2a6c6409_0_55_PolyhedronsSet,1, 0, 0, 0, "", "", "", "If", "If", "LocalVariable", "Method", 0, 0, 0, 0, 0, 0, 0, "Return", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_755_DefaultRevisionStore,1, 0, 0, 0, "Assignment", "LocalVariable", "Assignment", "If", "", "", "Method", 0, 0, 0, 0, 0, 0, 0, "Assignment", 0, 0, 0, 0, 1, 0, 0, 0
Arja_patch_Bugs.jar_Commons-Math_faf99727_0_134_WelzlEncloser,1, 0, 0, 0, "Invocation", "Invocation", "", "Assignment", "LocalVariable", "Invocation", "While", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bugs.jar_Commons-Math_596ccd59_0_90_FuzzyKMeansClusterer,1, 0, 0, 0, "Return", "", "", "LocalVariable", "LocalVariable", "LocalVariable", "Method", 0, 0, 0, 0, 0, 0, 0, "Do", 0, 0, 0, 0, 1, 0, 0, 0
Arja_patch_Bugs.jar_Accumulo_a64151e6_0_840_GarbageCollectionAlgorithm,1, 0, 0, 0, "If", "Return", "", "ForEach", "LocalVariable", "LocalVariable", "Method", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_186_DefaultRevisionStore,1, 0, 0, 0, "If", "Assignment", "", "Assignment", "LocalVariable", "Assignment", "Method", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 1, 0, 0, 0
GenProg_patch_Bugs.jar_Commons-Math_f6dd42b4_0_347_BrentSolver,1, 0, 0, 0, "If", "Return", "", "LocalVariable", "If", "If", "Method", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 1, 0, 0, 0
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_885_DefaultRevisionStore,1, 0, 0, 0, "Return", "", "", "", "", "", "Method", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_263_FuzzyKMeansClusterer,1, 0, 0, 0, "Invocation", "Invocation", "UnaryOperator", "LocalVariable", "LocalVariable", "LocalVariable", "ForEach", 0, 0, 0, 0, 0, 0, 0, "ForEach", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bugs.jar_Flink_45fb6d82_0_241_AbstractJoinDescriptor,1, 0, 0, 0, "", "", "", "", "", "", "Class", 0, 0, 0, 0, 0, 0, 0, "Method", 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bugs.jar_Accumulo_a64151e6_0_1047_GarbageCollectionAlgorithm,1, 0, 0, 0, "If", "Return", "", "ForEach", "LocalVariable", "LocalVariable", "Method", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bugs.jar_Accumulo_a64151e6_0_905_GarbageCollectionAlgorithm,1, 0, 0, 0, "While", "LocalVariable", "LocalVariable", "If", "LocalVariable", "", "Method", 0, 0, 0, 0, 0, 0, 0, "While", 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Bugs.jar_Commons-Math_9e0c5ad4_0_120_Gamma,1, 0, 0, 0, "", "", "", "LocalVariable", "LocalVariable", "", "If", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bugs.jar_Commons-Math_2a6c6409_0_53_PolyhedronsSet,1, 0, 0, 0, "", "", "", "If", "If", "LocalVariable", "Method", 0, 0, 0, 0, 0, 0, 0, "Return", 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_96_FuzzyKMeansClusterer,1, 0, 0, 0, "Invocation", "Assignment", "", "LocalVariable", "LocalVariable", "", "Method", 0, 0, 0, 0, 0, 0, 0, "ForEach", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bugs.jar_Commons-Math_596ccd59_0_28_FuzzyKMeansClusterer,1, 0, 0, 0, "Return", "", "", "LocalVariable", "LocalVariable", "LocalVariable", "Method", 0, 0, 0, 0, 0, 0, 0, "Do", 0, 0, 0, 0, 1, 0, 0, 0
Arja_patch_Bugs.jar_Commons-Math_596ccd59_0_150_FuzzyKMeansClusterer,1, 0, 0, 0, "Return", "", "", "LocalVariable", "LocalVariable", "LocalVariable", "Method", 0, 0, 0, 0, 0, 0, 0, "Do", 0, 0, 0, 0, 1, 0, 0, 0
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_79_FuzzyKMeansClusterer,1, 0, 0, 0, "Invocation", "Invocation", "UnaryOperator", "LocalVariable", "LocalVariable", "LocalVariable", "ForEach", 0, 0, 0, 0, 0, 0, 0, "ForEach", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bugs.jar_Commons-Math_328513f3_0_110_MathUtils,1, 0, 0, 0, "", "", "", "", "", "", "Method", 1, 0, 0, 0, 0, 0, 0, "Try", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bugs.jar_Flink_0cfa43d7_0_76_OutputHandler,1, 0, 0, 0, "", "", "", "ForEach", "ForEach", "LocalVariable", "Method", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_293_PolyhedronsSet,1, 0, 0, 0, "", "", "", "", "", "", "If", 0, 0, 0, 0, 0, 0, 0, "Return", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_1225_DefaultRevisionStore,1, 0, 0, 0, "Return", "", "", "Invocation", "", "", "Method", 1, 1, 0, 0, 0, 0, 0, "LocalVariable", 0, 0, 0, 0, 1, 0, 0, 0
Arja_patch_Bugs.jar_Commons-Math_69273dca_0_84_RungeKuttaIntegrator,1, 0, 0, 0, "Invocation", "LocalVariable", "LocalVariable", "", "", "", "Method", 0, 0, 0, 0, 0, 0, 0, "Invocation", 0, 0, 0, 0, 1, 0, 0, 0
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_978_DefaultRevisionStore,1, 0, 0, 0, "Return", "", "", "", "", "", "Method", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_234_FuzzyKMeansClusterer,1, 0, 0, 0, "Invocation", "Invocation", "UnaryOperator", "LocalVariable", "LocalVariable", "LocalVariable", "ForEach", 0, 0, 0, 0, 0, 0, 0, "ForEach", 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Bugs.jar_Commons-Math_a06a1584_0_118_PolyhedronsSet,1, 0, 0, 0, "", "", "", "LocalVariable", "", "", "If", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_4_DefaultRevisionStore,1, 0, 0, 0, "If", "Assignment", "", "Assignment", "LocalVariable", "Assignment", "Method", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 1, 0, 0, 0
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_155_PolyhedronsSet,1, 0, 0, 0, "Return", "", "", "If", "LocalVariable", "If", "Method", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bugs.jar_Accumulo_a64151e6_0_1010_GarbageCollectionAlgorithm,1, 0, 0, 0, "If", "If", "Return", "LocalVariable", "LocalVariable", "While", "Method", 0, 0, 0, 0, 0, 0, 0, "ForEach", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bugs.jar_Flink_0cfa43d7_0_1131_OutputHandler,1, 0, 0, 0, "", "", "", "", "", "", "Class", 1, 1, 0, 0, 0, 0, 0, "Method", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bugs.jar_Flink_45fb6d82_0_13_AbstractJoinDescriptor,1, 0, 0, 0, "", "", "", "", "", "", "Class", 0, 0, 0, 0, 0, 0, 0, "Method", 0, 0, 0, 0, 0, 0, 0
RSRepair_patch_Bugs.jar_Commons-Math_a06a1584_0_11_PolyhedronsSet,1, 0, 0, 0, "Return", "", "", "If", "LocalVariable", "If", "Method", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_50_PolyhedronsSet,1, 0, 0, 0, "", "", "", "LocalVariable", "", "", "If", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bugs.jar_Commons-Math_2a6c6409_0_58_PolyhedronsSet,1, 0, 0, 0, "", "", "", "If", "If", "LocalVariable", "Method", 0, 0, 0, 0, 0, 0, 0, "Return", 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Bugs.jar_Commons-Math_f6dd42b4_0_40_BrentSolver,1, 0, 0, 0, "Return", "", "", "", "", "", "If", 0, 0, 0, 0, 0, 0, 0, "Invocation", 0, 0, 0, 0, 1, 0, 0, 0
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_277_PolyhedronsSet,1, 0, 0, 0, "If", "Return", "", "LocalVariable", "If", "If", "Method", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bugs.jar_Commons-Math_596ccd59_0_23_FuzzyKMeansClusterer,1, 0, 0, 0, "Return", "", "", "LocalVariable", "LocalVariable", "LocalVariable", "Method", 0, 0, 0, 0, 0, 0, 0, "Do", 0, 0, 0, 0, 1, 0, 0, 0
Arja_patch_Bugs.jar_Accumulo_a64151e6_0_689_GarbageCollectionAlgorithm,1, 0, 0, 0, "", "", "", "", "", "", "ForEach", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bugs.jar_Accumulo_b007b22e_0_1076_Combiner,1, 0, 0, 0, "", "", "", "", "", "", "Method", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 1, 0, 0, 0
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_72_FuzzyKMeansClusterer,1, 0, 0, 0, "Invocation", "Invocation", "UnaryOperator", "LocalVariable", "LocalVariable", "LocalVariable", "ForEach", 0, 0, 0, 0, 0, 0, 0, "ForEach", 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_116_FuzzyKMeansClusterer,1, 0, 0, 0, "Invocation", "Invocation", "UnaryOperator", "LocalVariable", "LocalVariable", "LocalVariable", "ForEach", 0, 0, 0, 0, 0, 0, 0, "ForEach", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bugs.jar_Accumulo_15476a0d_0_103_MockTable,1, 0, 0, 0, "If", "", "", "LocalVariable", "", "", "If", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_298_PolyhedronsSet,1, 0, 0, 0, "", "", "", "LocalVariable", "", "", "If", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bugs.jar_Accumulo_a64151e6_0_1277_GarbageCollectionAlgorithm,1, 0, 0, 0, "While", "LocalVariable", "LocalVariable", "If", "LocalVariable", "", "Method", 0, 0, 0, 0, 0, 0, 0, "While", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bugs.jar_Commons-Math_f6dd42b4_0_11_BrentSolver,1, 0, 0, 0, "", "", "", "If", "If", "LocalVariable", "Method", 0, 0, 0, 0, 0, 0, 0, "Return", 0, 0, 0, 0, 1, 0, 0, 0
Arja_patch_Bugs.jar_Accumulo_b007b22e_0_315_Combiner,1, 0, 0, 0, "", "", "", "Invocation", "", "", "If", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 1, 0, 0, 0
GenProg_patch_Bugs.jar_Commons-Math_a06a1584_0_113_PolyhedronsSet,1, 0, 0, 0, "If", "Return", "", "LocalVariable", "If", "If", "Method", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_565_DefaultRevisionStore,1, 0, 0, 0, "If", "Assignment", "", "Assignment", "LocalVariable", "Assignment", "Method", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 1, 0, 0, 0
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_1042_DefaultRevisionStore,1, 0, 0, 0, "Invocation", "Invocation", "Assignment", "Invocation", "", "", "Method", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_135_DefaultRevisionStore,1, 0, 0, 0, "If", "Assignment", "", "Assignment", "LocalVariable", "Assignment", "Method", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 1, 0, 0, 0
GenProg_patch_Bugs.jar_Commons-Math_9e0c5ad4_0_40_Gamma,1, 0, 0, 0, "If", "", "", "LocalVariable", "", "", "If", 0, 0, 0, 0, 0, 0, 0, "LocalVariable", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bugs.jar_Commons-Math_69273dca_0_60_RungeKuttaIntegrator,1, 0, 0, 0, "LocalVariable", "Invocation", "Invocation", "LocalVariable", "For", "LocalVariable", "Method", 0, 0, 0, 0, 0, 0, 0, "LocalVariable", 0, 0, 0, 0, 1, 0, 0, 0
Arja_patch_Bugs.jar_Jackrabbit-Oak_5286861d_0_812_MicroKernelImpl,1, 0, 0, "", "", "", "", "", "", "Package", 1, 1, 0, 0, 0, 0, 0, "Class", 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Bugs.jar_Commons-Math_f6dd42b4_0_120_BrentSolver,1, 0, 0, 0, "", "", "", "If", "If", "LocalVariable", "If", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 1, 0, 0, 0
Arja_patch_Bugs.jar_Flink_45fb6d82_0_1188_AbstractJoinDescriptor,1, 0, 0, 0, "Return", "", "", "If", "If", "LocalVariable", "Method", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_220_PolyhedronsSet,1, 0, 0, 0, "", "", "", "LocalVariable", "", "", "If", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 0, 0, 0, 0
Kali_patch_Bugs.jar_Commons-Math_faf99727_0_1_WelzlEncloser,1, 0, 0, 0, "Invocation", "Invocation", "", "Assignment", "LocalVariable", "Invocation", "While", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_141_FuzzyKMeansClusterer,1, 0, 0, 0, "Invocation", "Invocation", "UnaryOperator", "LocalVariable", "LocalVariable", "LocalVariable", "ForEach", 0, 0, 0, 0, 0, 0, 0, "ForEach", 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Bugs.jar_Commons-Math_faf99727_0_40_WelzlEncloser,1, 0, 0, 0, "Invocation", "Invocation", "", "Assignment", "LocalVariable", "Invocation", "While", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_25_FuzzyKMeansClusterer,1, 0, 0, 0, "Invocation", "Invocation", "UnaryOperator", "LocalVariable", "LocalVariable", "LocalVariable", "ForEach", 0, 0, 0, 0, 0, 0, 0, "ForEach", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_477_DefaultRevisionStore,1, 0, 0, 0, "Invocation", "Assignment", "", "If", "Invocation", "", "Method", 0, 0, 0, 0, 0, 0, 0, "Invocation", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_924_DefaultRevisionStore,1, 0, 0, 0, "Assignment", "LocalVariable", "Assignment", "If", "", "", "Method", 0, 0, 0, 0, 0, 0, 0, "Assignment", 0, 0, 0, 0, 1, 0, 0, 0
GenProg_patch_Bugs.jar_Commons-Math_596ccd59_0_268_FuzzyKMeansClusterer,1, 0, 0, 0, "Invocation", "LocalVariable", "For", "LocalVariable", "Assignment", "Assignment", "Method", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 1, 0, 0, 0
Arja_patch_Bugs.jar_Flink_0cfa43d7_0_1028_OutputHandler,1, 0, 0, 0, "", "", "", "ForEach", "ForEach", "LocalVariable", "Method", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 0, 0, 0, 0
GenProg_patch_Bugs.jar_Commons-Math_f6dd42b4_0_209_BrentSolver,1, 0, 0, 0, "", "", "", "", "", "", "Class", 0, 0, 0, 0, 0, 0, 0, "Method", 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bugs.jar_Commons-Math_69273dca_0_37_RungeKuttaIntegrator,1, 0, 0, 0, "", "", "", "", "", "", "Class", 1, 1, 0, 0, 0, 0, 0, "Method", 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_109_PolyhedronsSet,1, 0, 0, 0, "If", "Return", "", "LocalVariable", "LocalVariable", "", "Method", 1, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_11_PolyhedronsSet,1, 0, 0, 0, "", "", "", "LocalVariable", "", "", "If", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bugs.jar_Commons-Math_a06a1584_0_236_PolyhedronsSet,1, 0, 0, 0, "", "", "", "", "", "", "If", 0, 0, 0, 0, 0, 0, 0, "Return", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bugs.jar_Accumulo_a64151e6_0_1373_GarbageCollectionAlgorithm,1, 0, 0, 0, "While", "LocalVariable", "LocalVariable", "If", "LocalVariable", "", "Method", 0, 0, 0, 0, 0, 0, 0, "While", 0, 0, 0, 0, 0, 0, 0, 0
Arja_patch_Bugs.jar_Jackrabbit-Oak_3ce758b7_0_1280_DefaultRevisionStore,1, 0, 0, 0, "Return", "", "", "Invocation", "", "", "Method", 1, 1, 0, 0, 0, 0, 0, "LocalVariable", 0, 0, 0, 0, 1, 0, 0, 0
Arja_patch_Bugs.jar_Commons-Math_596ccd59_0_62_FuzzyKMeansClusterer,1, 0, 0, 0, "Return", "", "", "LocalVariable", "LocalVariable", "LocalVariable", "Method", 0, 0, 0, 0, 0, 0, 0, "Do", 0, 0, 0, 0, 1, 0, 0, 0
Arja_patch_Bugs.jar_Accumulo_b007b22e_0_1172_Combiner,1, 0, 0, 0, "", "", "", "Invocation", "", "", "If", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 1, 0, 0, 0
GenProg_patch_Bugs.jar_Commons-Math_f6dd42b4_0_136_BrentSolver,1, 0, 0, 0, "", "", "", "", "", "", "If", 0, 0, 0, 0, 0, 0, 0, "Return", 0, 0, 0, 0, 1, 0, 0, 0
GenProg_patch_Bugs.jar_Commons-Math_faf99727_0_56_WelzlEncloser,1, 0, 0, 0, "Invocation", "Invocation", "", "Assignment", "LocalVariable", "Invocation", "While", 0, 0, 0, 0, 0, 0, 0, "If", 0, 0, 0, 0, 0, 0, 0, 0
